"Start"	"End"	"Segment"	"NGS_read_count"
477	1809	"PB1"	1
259	1799	"PB1"	1
152	1844	"PB1"	1
363	2051	"PB1"	1
370	1914	"PB1"	1
423	2010	"PB1"	1
459	1823	"PB1"	1
378	1992	"PB1"	1
162	2145	"PB1"	1
210	2145	"PB1"	1
326	1842	"PB1"	1
447	1765	"PB1"	1
472	1965	"PB1"	1
99	2029	"PB1"	1
269	1910	"PB1"	1
213	1959	"PB1"	1
393	1871	"PB1"	1
243	1801	"PB1"	1
271	1847	"PB1"	1
158	1920	"PB1"	1
433	2148	"PB1"	1
239	2096	"PB1"	1
336	1997	"PB1"	1
468	2003	"PB1"	1
295	1783	"PB1"	1
175	2049	"PB1"	1
410	1813	"PB1"	1
416	2162	"PB1"	1
222	2030	"PB1"	1
156	1860	"PB1"	1
166	1935	"PB1"	1
184	1863	"PB1"	1
270	2009	"PB1"	1
346	1955	"PB1"	1
457	1952	"PB1"	1
167	2100	"PB1"	1
439	1790	"PB1"	1
105	1929	"PB1"	1
129	1985	"PB1"	1
282	2139	"PB1"	1
189	2122	"PB1"	1
380	2093	"PB1"	1
292	1822	"PB1"	1
381	2001	"PB1"	1
318	2161	"PB1"	1
114	1893	"PB1"	1
247	2111	"PB1"	1
433	1876	"PB1"	1
229	2108	"PB1"	1
161	1976	"PB1"	1
226	2156	"PB1"	1
142	2067	"PB1"	1
240	2100	"PB1"	1
463	1840	"PB1"	1
158	1940	"PB1"	1
256	1956	"PB1"	1
237	2016	"PB1"	1
242	2006	"PB1"	1
174	2152	"PB1"	1
129	1929	"PB1"	1
350	1910	"PB1"	1
237	1902	"PB1"	1
132	1873	"PB1"	1
229	2093	"PB1"	1
188	2033	"PB1"	1
479	2067	"PB1"	1
373	2123	"PB1"	1
97	1905	"PB1"	1
220	1957	"PB1"	1
212	1869	"PB1"	1
250	2067	"PB1"	1
126	1934	"PB1"	1
246	2103	"PB1"	1
341	1810	"PB1"	1
196	1891	"PB1"	1
433	2129	"PB1"	1
215	1934	"PB1"	1
447	1899	"PB1"	1
399	1947	"PB1"	1
422	1829	"PB1"	1
379	2060	"PB1"	1
226	1797	"PB1"	1
448	1823	"PB1"	1
164	2096	"PB1"	1
193	1771	"PB1"	1
275	2069	"PB1"	1
318	1850	"PB1"	1
444	2028	"PB1"	1
472	1887	"PB1"	1
123	1981	"PB1"	1
141	2122	"PB1"	1
319	2039	"PB1"	1
198	1764	"PB1"	1
351	1994	"PB1"	1
449	2153	"PB1"	1
120	2115	"PB1"	1
354	1834	"PB1"	1
340	1855	"PB1"	1
471	2014	"PB1"	1
103	2068	"PB1"	1
302	1988	"PB1"	1
370	2040	"PB1"	1
262	1966	"PB1"	1
440	2085	"PB1"	1
185	2103	"PB1"	1
316	2064	"PB1"	1
364	2013	"PB1"	1
368	1865	"PB1"	1
323	2057	"PB1"	1
349	2018	"PB1"	1
283	1804	"PB1"	1
83	1900	"PB1"	1
147	1791	"PB1"	1
108	1796	"PB1"	1
414	1817	"PB1"	1
120	2114	"PB1"	1
318	2016	"PB1"	1
89	2020	"PB1"	1
87	1882	"PB1"	1
282	2005	"PB1"	1
166	1792	"PB1"	1
225	1949	"PB1"	1
254	1763	"PB1"	1
196	2109	"PB1"	1
406	1780	"PB1"	1
129	2009	"PB1"	1
215	2029	"PB1"	1
283	2002	"PB1"	1
328	1775	"PB1"	1
99	2150	"PB1"	1
405	1951	"PB1"	1
82	2003	"PB1"	1
335	2069	"PB1"	1
164	2110	"PB1"	1
243	1803	"PB1"	1
231	1895	"PB1"	1
227	1808	"PB1"	1
281	2130	"PB1"	1
269	2094	"PB1"	1
317	1835	"PB1"	1
358	1929	"PB1"	1
112	1872	"PB1"	1
396	1767	"PB1"	1
325	2022	"PB1"	1
234	2035	"PB1"	1
138	1883	"PB1"	1
188	1835	"PB1"	1
226	2082	"PB1"	1
139	1821	"PB1"	1
459	1813	"PB1"	1
258	1993	"PB1"	1
153	2034	"PB1"	1
400	1933	"PB1"	1
140	1918	"PB1"	1
264	2120	"PB1"	1
420	1917	"PB1"	1
123	1951	"PB1"	1
161	1829	"PB1"	1
146	1807	"PB1"	1
342	1804	"PB1"	1
409	1795	"PB1"	1
439	2035	"PB1"	1
222	1975	"PB1"	1
221	1931	"PB1"	1
211	2137	"PB1"	1
162	1894	"PB1"	1
80	1820	"PB1"	1
248	1786	"PB1"	1
95	1768	"PB1"	1
177	2069	"PB1"	1
129	2092	"PB1"	1
147	2029	"PB1"	1
434	1848	"PB1"	1
222	1996	"PB1"	1
212	1997	"PB1"	1
169	2104	"PB1"	1
314	2134	"PB1"	1
342	1885	"PB1"	1
409	1818	"PB1"	1
360	1804	"PB1"	1
260	2159	"PB1"	1
299	2114	"PB1"	1
476	1850	"PB1"	1
468	2143	"PB1"	1
102	1995	"PB1"	1
318	2109	"PB1"	1
459	1944	"PB1"	1
327	2047	"PB1"	1
418	1807	"PB1"	1
430	2138	"PB1"	1
140	2078	"PB1"	1
190	2004	"PB1"	1
188	2146	"PB1"	1
174	1901	"PB1"	1
328	1952	"PB1"	1
226	2108	"PB1"	1
398	1825	"PB1"	1
446	1867	"PB1"	1
247	1783	"PB1"	1
391	2096	"PB1"	1
462	1873	"PB1"	1
292	1958	"PB1"	1
376	1858	"PB1"	1
267	2002	"PB1"	1
170	1996	"PB1"	1
431	1925	"PB1"	1
132	1772	"PB1"	1
323	2000	"PB1"	1
206	1852	"PB1"	1
207	1821	"PB1"	1
368	2141	"PB1"	1
207	2094	"PB1"	1
189	1927	"PB1"	1
196	1863	"PB1"	1
128	2012	"PB1"	1
301	1981	"PB1"	1
299	1974	"PB1"	1
210	1823	"PB1"	1
255	1981	"PB1"	1
311	1821	"PB1"	1
458	2064	"PB1"	1
448	1993	"PB1"	1
468	2025	"PB1"	1
361	1854	"PB1"	1
416	2018	"PB1"	1
362	2094	"PB1"	1
288	1857	"PB1"	1
371	1792	"PB1"	1
232	1966	"PB1"	1
365	1916	"PB1"	1
443	2074	"PB1"	1
392	1911	"PB1"	1
180	1913	"PB1"	1
323	1892	"PB1"	1
198	2072	"PB1"	1
238	1925	"PB1"	1
369	2157	"PB1"	1
187	1950	"PB1"	1
299	2028	"PB1"	1
306	2107	"PB1"	1
317	1837	"PB1"	1
435	1951	"PB1"	1
128	1786	"PB1"	1
225	2054	"PB1"	1
452	1768	"PB1"	1
308	2109	"PB1"	1
454	2144	"PB1"	1
177	1914	"PB1"	1
299	2113	"PB1"	1
369	2115	"PB1"	1
82	1886	"PB1"	1
173	1882	"PB1"	1
462	1874	"PB1"	1
380	2063	"PB1"	1
294	2149	"PB1"	1
479	2105	"PB1"	1
139	1970	"PB1"	1
143	2109	"PB1"	1
89	1808	"PB1"	1
273	2062	"PB1"	1
429	1966	"PB1"	1
209	1913	"PB1"	1
455	2121	"PB1"	1
227	2013	"PB1"	1
222	1802	"PB1"	1
170	2123	"PB1"	1
384	1793	"PB1"	1
109	2069	"PB1"	1
275	1827	"PB1"	1
397	2083	"PB1"	1
146	1869	"PB1"	1
401	1974	"PB1"	1
258	1848	"PB1"	1
461	2085	"PB1"	1
205	1857	"PB1"	1
456	1981	"PB1"	1
322	2102	"PB1"	1
312	2113	"PB1"	1
110	1988	"PB1"	1
392	2031	"PB1"	1
126	2141	"PB1"	1
437	1821	"PB1"	1
143	2012	"PB1"	1
206	1805	"PB1"	1
236	1959	"PB1"	1
274	1840	"PB1"	1
451	2027	"PB1"	1
145	2012	"PB1"	1
450	1929	"PB1"	1
156	1962	"PB1"	1
343	1962	"PB1"	1
261	1938	"PB1"	1
443	1920	"PB1"	1
464	2057	"PB1"	1
193	2088	"PB1"	1
340	1960	"PB1"	1
154	1823	"PB1"	1
300	2157	"PB1"	1
372	1848	"PB1"	1
382	2145	"PB1"	1
95	1805	"PB1"	1
455	2047	"PB1"	1
204	2163	"PB1"	1
139	1932	"PB1"	1
128	2085	"PB1"	1
242	1992	"PB1"	1
377	2048	"PB1"	1
210	2163	"PB1"	1
368	2112	"PB1"	1
327	2105	"PB1"	1
400	1853	"PB1"	1
400	1781	"PB1"	1
272	1800	"PB1"	1
194	2056	"PB1"	1
170	2056	"PB1"	1
133	2133	"PB1"	1
205	1889	"PB1"	1
419	2042	"PB1"	1
453	2068	"PB1"	1
450	2104	"PB1"	1
135	2070	"PB1"	1
461	1891	"PB1"	1
178	1943	"PB1"	1
442	1893	"PB1"	1
244	1927	"PB1"	1
383	1874	"PB1"	1
384	1986	"PB1"	1
185	1786	"PB1"	1
257	2161	"PB1"	1
255	1988	"PB1"	1
293	1993	"PB1"	1
272	2057	"PB1"	1
220	2067	"PB1"	1
447	2057	"PB1"	1
206	1930	"PB1"	1
290	2158	"PB1"	1
396	2117	"PB1"	1
154	1958	"PB1"	1
313	1898	"PB1"	1
171	1854	"PB1"	1
287	1820	"PB1"	1
240	1937	"PB1"	1
190	2070	"PB1"	1
228	1818	"PB1"	1
251	2123	"PB1"	1
182	1999	"PB1"	1
286	2082	"PB1"	1
361	1804	"PB1"	1
283	2066	"PB1"	1
130	2089	"PB1"	1
136	1872	"PB1"	1
351	1909	"PB1"	1
396	1797	"PB1"	1
240	1891	"PB1"	1
442	1927	"PB1"	1
278	1769	"PB1"	1
323	2109	"PB1"	1
282	2033	"PB1"	1
272	1777	"PB1"	1
348	2100	"PB1"	1
143	1854	"PB1"	1
344	2021	"PB1"	1
423	2146	"PB1"	1
141	1841	"PB1"	1
413	2025	"PB1"	1
468	2124	"PB1"	1
140	2162	"PB1"	1
103	2015	"PB1"	1
247	1938	"PB1"	1
123	2134	"PB1"	1
384	2079	"PB1"	1
451	1895	"PB1"	1
82	2147	"PB1"	1
379	2067	"PB1"	1
222	1980	"PB1"	1
197	1801	"PB1"	1
120	2088	"PB1"	1
237	1935	"PB1"	1
96	1901	"PB1"	1
351	2001	"PB1"	1
135	1969	"PB1"	1
223	2127	"PB1"	1
463	2007	"PB1"	1
313	1921	"PB1"	1
409	1882	"PB1"	1
254	1902	"PB1"	1
424	2154	"PB1"	1
405	1897	"PB1"	1
355	1812	"PB1"	1
129	2104	"PB1"	1
153	2090	"PB1"	1
305	1860	"PB1"	1
328	1799	"PB1"	1
314	2025	"PB1"	1
352	1782	"PB1"	1
132	2143	"PB1"	1
443	1808	"PB1"	1
131	2162	"PB1"	1
414	2055	"PB1"	1
385	2002	"PB1"	1
206	2040	"PB1"	1
310	1982	"PB1"	1
380	2110	"PB1"	1
401	1962	"PB1"	1
87	2020	"PB1"	1
147	1942	"PB1"	1
90	1928	"PB1"	1
364	1966	"PB1"	1
366	1870	"PB1"	1
466	1834	"PB1"	1
196	2042	"PB1"	1
353	1860	"PB1"	1
191	2082	"PB1"	1
359	2115	"PB1"	1
116	2074	"PB1"	1
175	1932	"PB1"	1
199	2149	"PB1"	1
308	1816	"PB1"	1
204	1790	"PB1"	1
304	1969	"PB1"	1
92	1904	"PB1"	1
286	1924	"PB1"	1
99	1990	"PB1"	1
402	2161	"PB1"	1
184	2064	"PB1"	1
197	1777	"PB1"	1
414	1875	"PB1"	1
344	2042	"PB1"	1
269	1901	"PB1"	1
92	1818	"PB1"	1
397	1841	"PB1"	1
295	2045	"PB1"	1
160	1939	"PB1"	1
170	1907	"PB1"	1
324	1856	"PB1"	1
156	1775	"PB1"	1
111	2025	"PB1"	1
337	2110	"PB1"	1
166	1876	"PB1"	1
164	2095	"PB1"	1
446	1780	"PB1"	1
354	1785	"PB1"	1
456	2045	"PB1"	1
319	1832	"PB1"	1
232	2093	"PB1"	1
288	1840	"PB1"	1
381	2064	"PB1"	1
335	1966	"PB1"	1
182	1840	"PB1"	1
287	1764	"PB1"	1
263	2059	"PB1"	1
121	1899	"PB1"	1
154	1847	"PB1"	1
384	1892	"PB1"	1
371	1893	"PB1"	1
476	2045	"PB1"	1
387	2053	"PB1"	1
141	1945	"PB1"	1
412	2054	"PB1"	1
220	1928	"PB1"	1
376	1861	"PB1"	1
269	1974	"PB1"	1
318	2075	"PB1"	1
362	2022	"PB1"	1
353	2069	"PB1"	1
93	2079	"PB1"	1
225	1887	"PB1"	1
105	2139	"PB1"	1
452	2106	"PB1"	1
102	2107	"PB1"	1
346	1790	"PB1"	1
341	1857	"PB1"	1
248	1817	"PB1"	1
215	1941	"PB1"	1
404	1873	"PB1"	1
455	2091	"PB1"	1
448	2158	"PB1"	1
334	1975	"PB1"	1
290	1785	"PB1"	1
403	2159	"PB1"	1
172	1920	"PB1"	1
210	1833	"PB1"	1
132	2095	"PB1"	1
331	1802	"PB1"	1
91	2056	"PB1"	1
414	2090	"PB1"	1
202	2102	"PB1"	1
144	1916	"PB1"	1
437	1862	"PB1"	1
430	1816	"PB1"	1
270	1854	"PB1"	1
326	2115	"PB1"	1
108	1775	"PB1"	1
240	1880	"PB1"	1
415	1998	"PB1"	1
205	1850	"PB1"	1
331	2129	"PB1"	1
228	2101	"PB1"	1
197	1843	"PB1"	1
295	2023	"PB1"	1
166	2057	"PB1"	1
378	1859	"PB1"	1
157	1934	"PB1"	1
335	1825	"PB1"	1
280	2162	"PB1"	1
86	1966	"PB1"	1
353	2095	"PB1"	1
298	1806	"PB1"	1
203	2031	"PB1"	1
431	1774	"PB1"	1
261	1959	"PB1"	1
82	1867	"PB1"	1
353	2010	"PB1"	1
411	2134	"PB1"	1
435	1801	"PB1"	1
279	2140	"PB1"	1
276	2124	"PB1"	1
158	1944	"PB1"	1
301	1972	"PB1"	1
427	2102	"PB1"	1
444	2099	"PB1"	1
138	1863	"PB1"	1
467	1845	"PB1"	1
474	2138	"PB1"	1
403	1860	"PB1"	1
337	2118	"PB1"	1
303	1812	"PB1"	1
197	1794	"PB1"	1
418	1776	"PB1"	1
223	1982	"PB1"	1
143	2035	"PB1"	1
312	1814	"PB1"	1
277	2090	"PB1"	1
456	1927	"PB1"	1
200	2153	"PB1"	1
141	2015	"PB1"	1
222	2147	"PB1"	1
91	2035	"PB1"	1
146	1965	"PB1"	1
299	1886	"PB1"	1
125	2010	"PB1"	1
215	1819	"PB1"	1
103	1852	"PB1"	1
129	1911	"PB1"	1
403	1915	"PB1"	1
308	1959	"PB1"	1
214	1870	"PB1"	1
326	1872	"PB1"	1
267	1983	"PB1"	1
132	2142	"PB1"	1
446	1901	"PB1"	1
85	1766	"PB1"	1
218	1808	"PB1"	1
329	1920	"PB1"	1
356	1856	"PB1"	1
85	1988	"PB1"	1
182	1879	"PB1"	1
379	1770	"PB1"	1
293	1857	"PB1"	1
270	2012	"PB1"	1
104	1959	"PB1"	1
349	2093	"PB1"	1
165	1869	"PB1"	1
192	1882	"PB1"	1
380	1917	"PB1"	1
350	1956	"PB1"	1
476	1797	"PB1"	1
124	1880	"PB1"	1
93	2147	"PB1"	1
451	2006	"PB1"	1
167	1993	"PB1"	1
367	1884	"PB1"	1
365	2071	"PB1"	1
245	1943	"PB1"	1
421	2124	"PB1"	1
133	1994	"PB1"	1
92	2160	"PB1"	1
95	1811	"PB1"	1
144	1866	"PB1"	1
94	1944	"PB1"	1
239	2071	"PB1"	1
398	2012	"PB1"	1
463	2022	"PB1"	1
118	1816	"PB1"	1
180	2024	"PB1"	1
227	2036	"PB1"	1
195	2072	"PB1"	1
203	1960	"PB1"	1
260	1978	"PB1"	1
205	1934	"PB1"	1
375	2148	"PB1"	1
332	1919	"PB1"	1
313	2039	"PB1"	1
432	1765	"PB1"	1
231	1930	"PB1"	1
266	2062	"PB1"	1
335	2032	"PB1"	1
344	1817	"PB1"	1
219	1994	"PB1"	1
176	1779	"PB1"	1
345	1908	"PB1"	1
449	1817	"PB1"	1
272	1888	"PB1"	1
315	2022	"PB1"	1
441	2163	"PB1"	1
281	1876	"PB1"	1
222	1879	"PB1"	1
208	1946	"PB1"	1
181	2145	"PB1"	1
260	1999	"PB1"	1
404	1787	"PB1"	1
437	1815	"PB1"	1
287	1881	"PB1"	1
235	1839	"PB1"	1
368	1912	"PB1"	1
194	1863	"PB1"	1
111	1804	"PB1"	1
313	1900	"PB1"	1
93	1832	"PB1"	1
306	2004	"PB1"	1
114	1885	"PB1"	1
100	1978	"PB1"	1
113	1848	"PB1"	1
335	2151	"PB1"	1
331	1920	"PB1"	1
421	1784	"PB1"	1
185	1973	"PB1"	1
255	1889	"PB1"	1
339	1838	"PB1"	1
128	2160	"PB1"	1
299	1838	"PB1"	1
223	1833	"PB1"	1
333	2158	"PB1"	1
449	2093	"PB1"	1
214	2051	"PB1"	1
304	2001	"PB1"	1
82	1790	"PB1"	1
125	1924	"PB1"	1
225	2054	"PB1"	1
385	2004	"PB1"	1
354	1792	"PB1"	1
278	2014	"PB1"	1
426	1833	"PB1"	1
247	1922	"PB1"	1
422	1839	"PB1"	1
141	2139	"PB1"	1
297	1834	"PB1"	1
117	2008	"PB1"	1
370	2159	"PB1"	1
154	2115	"PB1"	1
458	2011	"PB1"	1
280	1970	"PB1"	1
416	1844	"PB1"	1
278	2137	"PB1"	1
258	1980	"PB1"	1
339	1780	"PB1"	1
474	1794	"PB1"	1
83	2000	"PB1"	1
129	2041	"PB1"	1
303	2000	"PB1"	1
218	2105	"PB1"	1
123	1876	"PB1"	1
257	1841	"PB1"	1
208	1865	"PB1"	1
383	1783	"PB1"	1
398	2035	"PB1"	1
126	1888	"PB1"	1
427	1839	"PB1"	1
242	1890	"PB1"	1
247	1847	"PB1"	1
448	1796	"PB1"	1
152	2095	"PB1"	1
98	2008	"PB1"	1
224	2121	"PB1"	1
456	1839	"PB1"	1
319	1916	"PB1"	1
119	2053	"PB1"	1
392	2089	"PB1"	1
173	1775	"PB1"	1
171	2053	"PB1"	1
463	1823	"PB1"	1
344	1826	"PB1"	1
286	1860	"PB1"	1
420	1971	"PB1"	1
334	1995	"PB1"	1
249	1964	"PB1"	1
432	2027	"PB1"	1
405	2092	"PB1"	1
440	1875	"PB1"	1
434	2107	"PB1"	1
146	1983	"PB1"	1
365	2057	"PB1"	1
334	1843	"PB1"	1
362	2154	"PB1"	1
474	2149	"PB1"	1
173	1918	"PB1"	1
145	1954	"PB1"	1
315	1812	"PB1"	1
202	2120	"PB1"	1
253	2152	"PB1"	1
297	1968	"PB1"	1
313	2070	"PB1"	1
233	1998	"PB1"	1
121	1892	"PB1"	1
432	2082	"PB1"	1
419	2129	"PB1"	1
140	2083	"PB1"	1
378	1766	"PB1"	1
460	2001	"PB1"	1
137	2102	"PB1"	1
228	2127	"PB1"	1
417	2158	"PB1"	1
246	1941	"PB1"	1
297	2130	"PB1"	1
332	1903	"PB1"	1
421	1792	"PB1"	1
453	1876	"PB1"	1
307	2096	"PB1"	1
248	1927	"PB1"	1
248	2092	"PB1"	1
268	2071	"PB1"	1
315	2082	"PB1"	1
414	1836	"PB1"	1
463	1942	"PB1"	1
206	1854	"PB1"	1
188	1788	"PB1"	1
311	1921	"PB1"	1
291	1901	"PB1"	1
140	1978	"PB1"	1
260	1851	"PB1"	1
86	1916	"PB1"	1
426	1777	"PB1"	1
154	2099	"PB1"	1
282	1898	"PB1"	1
463	1905	"PB1"	1
103	2030	"PB1"	1
257	2091	"PB1"	1
339	1869	"PB1"	1
144	1979	"PB1"	1
160	1799	"PB1"	1
183	1987	"PB1"	1
168	1869	"PB1"	1
356	2101	"PB1"	1
374	1827	"PB1"	1
451	1990	"PB1"	1
452	2079	"PB1"	1
436	1932	"PB1"	1
104	1983	"PB1"	1
254	2159	"PB1"	1
368	2088	"PB1"	1
191	2096	"PB1"	1
295	1993	"PB1"	1
182	1859	"PB1"	1
286	2057	"PB1"	1
321	2104	"PB1"	1
458	2048	"PB1"	1
309	2082	"PB1"	1
193	1994	"PB1"	1
344	1968	"PB1"	1
256	1862	"PB1"	1
79	2104	"PB1"	1
211	1834	"PB1"	1
202	2145	"PB1"	1
457	1869	"PB1"	1
439	1966	"PB1"	1
456	2021	"PB1"	1
404	1843	"PB1"	1
446	2094	"PB1"	1
448	1943	"PB1"	1
422	2015	"PB1"	1
169	2142	"PB1"	1
91	2127	"PB1"	1
296	2116	"PB1"	1
275	1985	"PB1"	1
256	1850	"PB1"	1
272	2044	"PB1"	1
365	2091	"PB1"	1
86	1980	"PB1"	1
85	2034	"PB1"	1
194	1801	"PB1"	1
423	1900	"PB1"	1
139	1957	"PB1"	1
206	1978	"PB1"	1
172	1765	"PB1"	1
135	1810	"PB1"	1
120	1924	"PB1"	1
371	2145	"PB1"	1
389	1873	"PB1"	1
441	2100	"PB1"	1
240	2140	"PB1"	1
231	2054	"PB1"	1
320	2129	"PB1"	1
375	2157	"PB1"	1
287	2038	"PB1"	1
410	2084	"PB1"	1
263	2148	"PB1"	1
90	2134	"PB1"	1
284	1877	"PB1"	1
234	1950	"PB1"	1
473	2127	"PB1"	1
143	2154	"PB1"	1
418	2040	"PB1"	1
302	1860	"PB1"	1
157	1893	"PB1"	1
128	1843	"PB1"	1
106	2146	"PB1"	1
329	1965	"PB1"	1
442	2063	"PB1"	1
431	1775	"PB1"	1
159	1808	"PB1"	1
328	1902	"PB1"	1
153	2145	"PB1"	1
372	2150	"PB1"	1
379	2015	"PB1"	1
233	1992	"PB1"	1
82	2021	"PB1"	1
243	2082	"PB1"	1
461	1827	"PB1"	1
139	1790	"PB1"	1
169	2122	"PB1"	1
310	1772	"PB1"	1
374	1929	"PB1"	1
92	1831	"PB1"	1
424	2057	"PB1"	1
254	2142	"PB1"	1
383	2122	"PB1"	1
273	1797	"PB1"	1
373	2015	"PB1"	1
363	1929	"PB1"	1
128	1850	"PB1"	1
465	1851	"PB1"	1
400	2097	"PB1"	1
324	1970	"PB1"	1
260	1843	"PB1"	1
255	1904	"PB1"	1
144	2090	"PB1"	1
106	1991	"PB1"	1
246	1861	"PB1"	1
319	1828	"PB1"	1
197	1931	"PB1"	1
137	2122	"PB1"	1
160	2041	"PB1"	1
112	2094	"PB1"	1
327	2132	"PB1"	1
380	1879	"PB1"	1
393	1849	"PB1"	1
419	1899	"PB1"	1
423	1825	"PB1"	1
277	1796	"PB1"	1
312	1943	"PB1"	1
443	1772	"PB1"	1
228	2033	"PB1"	1
116	1889	"PB1"	1
174	1786	"PB1"	1
94	1927	"PB1"	1
478	1824	"PB1"	1
347	1912	"PB1"	1
175	1785	"PB1"	1
479	1911	"PB1"	1
241	1886	"PB1"	1
202	1996	"PB1"	1
155	2113	"PB1"	1
349	1878	"PB1"	1
162	1814	"PB1"	1
462	1893	"PB1"	1
84	1942	"PB1"	1
199	1859	"PB1"	1
263	2025	"PB1"	1
91	1824	"PB1"	1
434	1984	"PB1"	1
128	2034	"PB1"	1
212	1987	"PB1"	1
287	1860	"PB1"	1
279	1805	"PB1"	1
86	1774	"PB1"	1
289	1955	"PB1"	1
391	2074	"PB1"	1
449	1905	"PB1"	1
88	1919	"PB1"	1
244	1996	"PB1"	1
470	2134	"PB1"	1
111	2158	"PB1"	1
98	2110	"PB1"	1
119	2068	"PB1"	1
307	1921	"PB1"	1
427	1843	"PB1"	1
353	2019	"PB1"	1
473	1912	"PB1"	1
119	2057	"PB1"	1
260	1865	"PB1"	1
373	1997	"PB1"	1
322	1968	"PB1"	1
411	2006	"PB1"	1
121	1935	"PB1"	1
123	2089	"PB1"	1
316	2103	"PB1"	1
316	1882	"PB1"	1
235	1807	"PB1"	1
245	2096	"PB1"	1
315	1831	"PB1"	1
230	1817	"PB1"	1
185	2162	"PB1"	1
475	1790	"PB1"	1
234	1817	"PB1"	1
201	1962	"PB1"	1
466	1952	"PB1"	1
341	2049	"PB1"	1
449	1878	"PB1"	1
246	2009	"PB1"	1
110	1909	"PB1"	1
353	1854	"PB1"	1
109	2032	"PB1"	1
435	2048	"PB1"	1
467	1837	"PB1"	1
443	1874	"PB1"	1
469	1900	"PB1"	1
284	2116	"PB1"	1
170	2067	"PB1"	1
133	2036	"PB1"	1
104	1811	"PB1"	1
409	1896	"PB1"	1
247	1779	"PB1"	1
433	1875	"PB1"	1
428	2069	"PB1"	1
393	1826	"PB1"	1
404	1768	"PB1"	1
418	1789	"PB1"	1
404	1932	"PB1"	1
153	1783	"PB1"	1
306	2039	"PB1"	1
433	2153	"PB1"	1
417	1892	"PB1"	1
297	2090	"PB1"	1
127	2016	"PB1"	1
472	1952	"PB1"	1
474	1998	"PB1"	1
475	2062	"PB1"	1
178	1777	"PB1"	1
182	2152	"PB1"	1
379	1829	"PB1"	1
397	1871	"PB1"	1
305	1950	"PB1"	1
149	1927	"PB1"	1
369	1930	"PB1"	1
457	1849	"PB1"	1
127	1821	"PB1"	1
209	1909	"PB1"	1
422	1924	"PB1"	1
371	2130	"PB1"	1
260	2039	"PB1"	1
101	2025	"PB1"	1
148	1923	"PB1"	1
128	1768	"PB1"	1
347	2094	"PB1"	1
145	1901	"PB1"	1
233	1995	"PB1"	1
152	1911	"PB1"	1
276	2047	"PB1"	1
81	1787	"PB1"	1
294	2099	"PB1"	1
301	2072	"PB1"	1
430	1806	"PB1"	1
151	1966	"PB1"	1
457	1803	"PB1"	1
202	1878	"PB1"	1
424	1899	"PB1"	1
293	1850	"PB1"	1
223	2079	"PB1"	1
108	2132	"PB1"	1
224	1946	"PB1"	1
176	1983	"PB1"	1
221	1886	"PB1"	1
352	1983	"PB1"	1
224	1823	"PB1"	1
320	1858	"PB1"	1
170	1801	"PB1"	1
153	1984	"PB1"	1
247	2103	"PB1"	1
186	2156	"PB1"	1
398	2068	"PB1"	1
284	2023	"PB1"	1
405	1895	"PB1"	1
231	1950	"PB1"	1
468	2044	"PB1"	1
214	2105	"PB1"	1
125	2157	"PB1"	1
190	2099	"PB1"	1
139	1773	"PB1"	1
467	2063	"PB1"	1
139	1811	"PB1"	1
164	1798	"PB1"	1
416	2142	"PB1"	1
313	2023	"PB1"	1
313	2162	"PB1"	1
192	1791	"PB1"	1
478	1777	"PB1"	1
473	1995	"PB1"	1
232	2050	"PB1"	1
202	1883	"PB1"	1
460	2063	"PB1"	1
473	2088	"PB1"	1
245	1873	"PB1"	1
125	1908	"PB1"	1
376	1946	"PB1"	1
150	2101	"PB1"	1
447	1838	"PB1"	1
159	1801	"PB1"	1
443	2156	"PB1"	1
296	1800	"PB1"	1
446	2136	"PB1"	1
367	1893	"PB1"	1
423	2004	"PB1"	1
235	1959	"PB1"	1
253	1785	"PB1"	1
450	2043	"PB1"	1
343	2115	"PB1"	1
219	2039	"PB1"	1
317	2123	"PB1"	1
384	2010	"PB1"	1
308	2118	"PB1"	1
367	2142	"PB1"	1
345	2108	"PB1"	1
413	2009	"PB1"	1
415	2096	"PB1"	1
171	1891	"PB1"	1
350	2088	"PB1"	1
126	2086	"PB1"	1
187	1787	"PB1"	1
457	1846	"PB1"	1
210	2085	"PB1"	1
302	1825	"PB1"	1
256	2159	"PB1"	1
358	1769	"PB1"	1
99	1998	"PB1"	1
394	2118	"PB1"	1
350	2131	"PB1"	1
379	2059	"PB1"	1
118	1991	"PB1"	1
386	1881	"PB1"	1
130	1973	"PB1"	1
246	1783	"PB1"	1
476	1990	"PB1"	1
100	1848	"PB1"	1
338	1772	"PB1"	1
238	2069	"PB1"	1
392	1905	"PB1"	1
383	2064	"PB1"	1
126	1829	"PB1"	1
96	1769	"PB1"	1
290	1772	"PB1"	1
256	2018	"PB1"	1
188	2137	"PB1"	1
394	2150	"PB1"	1
317	1978	"PB1"	1
268	2139	"PB1"	1
111	1968	"PB1"	1
462	2097	"PB1"	1
288	2059	"PB1"	1
171	2060	"PB1"	1
233	1888	"PB1"	1
184	1784	"PB1"	1
270	2103	"PB1"	1
214	2086	"PB1"	1
210	1976	"PB1"	1
120	1959	"PB1"	1
110	1912	"PB1"	1
198	2095	"PB1"	1
158	1885	"PB1"	1
147	1955	"PB1"	1
417	2161	"PB1"	1
177	1953	"PB1"	1
467	2020	"PB1"	1
94	1887	"PB1"	1
97	1779	"PB1"	1
308	1895	"PB1"	1
